aplikasi,fold,text,true,pred,status
Lazada,3,"Dengan dukungan AI layanan Lazada malah semakin menjengkelkan, respon aplikasi dan seller jadi semakin lambat dan lama. Contoh : 1. Saya tanya pesanan beberapa barang, shop asistant menjawab pesanan saya akan tiba pada tgl. 30 Agustus 2025 padahal hari sudah tanggal 31 Aguatus 2025. 2. Setelah tanya pesanan lewat chatt muncul notifikasi, pesanan anda akan dibatalkan pada tgl. 15 bulan berikutnya. Masa konsumen harus menunggu sampai 2 minggu lebih / setengah bulan ? Inikah dukungan AI ???",negatif,negatif,BENAR
Lazada,3,"cepat,murah,terjamin",positif,positif,BENAR
Lazada,3,warbiasa lazada,positif,positif,BENAR
Lazada,3,bagus sih tapi sayangnya ongkirnya terlalu mahal hingga puluhan ribu dan juga tidak ada pemilihan pengantaran itu saja mohon di perbaiki lagi ya apknya,negatif,negatif,BENAR
Lazada,3,good,positif,positif,BENAR
Lazada,3,Mantap lah pokoknya lazada is the best,positif,positif,BENAR
Lazada,3,"aplikasi payah, kebanyakan iklan gak jelas. ongkinrnya semakin mahal....",negatif,negatif,BENAR
Lazada,3,terima kasih lazada,positif,positif,BENAR
Lazada,3,"mantap,, aplikasi lazada mempermudah saya untuk berbelanja😊",positif,positif,BENAR
Lazada,3,laz tthe best,positif,positif,BENAR
Lazada,3,bagus,positif,positif,BENAR
Lazada,3,bgus,positif,positif,BENAR
Lazada,3,good,positif,positif,BENAR
Lazada,3,top markotop deh.....,positif,positif,BENAR
Lazada,3,manntulll barang murah berkualitas..,positif,positif,BENAR
Lazada,3,produknya banyak pilihan,positif,positif,BENAR
Lazada,3,sangt bagus,positif,positif,BENAR
Lazada,3,keren,positif,positif,BENAR
Lazada,3,ok mantap sering diskon,positif,positif,BENAR
Lazada,3,oke sekarang bintang 5+ tapi mohon tolong gratis ongkirnya kembalikan lagi saya mau belanja tapi ongkir nya mahal. terimakasih....,negatif,negatif,BENAR
Lazada,3,oke,positif,positif,BENAR
Lazada,3,Lazada kok sekarang 💩 ya. Udah kaya pemerintah aj yg selalu berpihak kepada orang yg berduit. Ngasih voucher & gratis ongkir aj syarat belanjanya bwt orang2 yg berduit doank. Minimal belanja 200rb. Udah kaya Anjg SriMul nih Lazada. Ikut2an mencekik rakyat kecil,negatif,negatif,BENAR
Lazada,3,mantap,positif,positif,BENAR
Lazada,3,good job,positif,positif,BENAR
Lazada,3,selalau amanah,positif,positif,BENAR
Lazada,3,good,positif,positif,BENAR
Lazada,3,"Produk yng dijual berkualitas, pengirman cepat...harga kompetitif",positif,positif,BENAR
Lazada,3,mantap,positif,positif,BENAR
Lazada,3,om suka banget belanja di sini,positif,positif,BENAR
Lazada,3,mantap produk lengkap fiturnya pun memuaskan,positif,positif,BENAR
Lazada,3,"gila ongkos kirim mahal nian gak sesuai dang harga barang, harga barangnya murah tapi ongkirnya mahal gak ada gratis ongkir, tidak kayak aplikasi sebelah bayak gratis ongkir aplikasi ini kalau salah pilih ada toko yang curang jual barang maling murah dari barang yang asli di jual karena saya sudah pernah di tipu dangan toko yang ada aplikasi lazada ini",negatif,negatif,BENAR
Lazada,3,Mudah belanja di Lazada,positif,positif,BENAR
Lazada,3,"kecewa banget sma lazada, udah ongkirnya sangat mahal..! sya mau bayar lazbon 1 cicilan sesuai tanggal kenapa gak bisa knpa harus sekalian 3 cicilan..!?? parah gak sesuai perjanjian ini namanya, bayar gak pernah telat lazbon di bekukan..! kalo gak ada perubahan ya sya uninstall nanti",negatif,negatif,BENAR
Lazada,3,niat bikin aplikasi ? baru download mau co barang malah dibilang nomer udah dipake kan tolol ! nomer baru mau dipake siape !! aplikasi idiot !,negatif,negatif,BENAR
Lazada,3,mantap,positif,positif,BENAR
Lazada,3,Lazada is the best daripada,positif,positif,BENAR
Lazada,3,barang ok,positif,positif,BENAR
Lazada,3,sangat baik,positif,positif,BENAR
Lazada,3,kena tipu uang tidak bisa kembali ke rekening gitu kok ratingnya tinggi barang pesanan tidak datang,negatif,negatif,BENAR
Lazada,3,sangatlah membantu saya dalam membeli/berbelanja online,positif,positif,BENAR
Lazada,3,belanja di lazada enak banyk pilihan mantap,positif,positif,BENAR
Lazada,3,baik👍,positif,positif,BENAR
Lazada,3,lengkap dan terpercaya,positif,positif,BENAR
Lazada,3,sangat puas buat berbelanja,positif,positif,BENAR
Lazada,3,"aplikasi uda gak jelas,berpihak sama penjual yang penipu,kecewa",negatif,negatif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,FAST respon retur mudah tidak ribet,positif,positif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,bagus,positif,positif,BENAR
Lazada,4,mantap bisa hemat belanja online,positif,positif,BENAR
Lazada,4,oke bangat👍👍👍👍,positif,positif,BENAR
Lazada,4,Hati hati sekarang belanja di lazada tidak aman lagi karena pilihan ekspedisi hanya ninja yang reputasinya kurang bagus. Data resi saya bocor digunakan untuk penipuan scan barcode dengan alasan barang tertukar. Selamat tinggal untuk lazada,negatif,negatif,BENAR
Lazada,4,kabupaten tangerang kecamatan sukadiri pengiriman paket selalu telat dan selalu gagal kirim tolong kepada pihak kurir segera di atasi masalah ini agar nyaman dlam belanja online,negatif,negatif,BENAR
Lazada,4,"anjir kena penipuan bisa""nya lazada lolosin",negatif,negatif,BENAR
Lazada,4,"tolong di tertibkan utk pengiriman ninja van express yg selalu salah input dan mengganggu dan menghambat dalam pengiriman,berikan pilihan buat konsumen dlm memilih pengiriman..",negatif,negatif,BENAR
Lazada,4,"lazada dulunya adalah pemimpin dari semua marketplace,tp sekarang jauh tertinggal dari pesaingnya diasean.karna mutu menejementnya kurang baik.saya bertahun2 belanja tidak sedikit jumlahnya dan paylater juga tidak pernah bermasalah.tapi knapa pengajuan lazbon tidak bisa ? hanya ditambah dan ditambah limitnya tidak pernah bisa dipakai artinya hanya PHP alias pamer doang.bagaimana bisa bersaing boss...???",negatif,negatif,BENAR
Lazada,4,"niat ga si ini aplikasi,mau daftar aja susah bngt",negatif,negatif,BENAR
Lazada,4,gece,positif,positif,BENAR
Lazada,4,oke,positif,positif,BENAR
Lazada,4,Jadi ga ribet kalau blanja,positif,positif,BENAR
Lazada,4,ok,positif,positif,BENAR
Lazada,4,tidak teliti.tidak sesuai pesanan.tiap beli d lazada gak sesuai.kurang teliti toko.gak amanah .liat dulu pesanan nya.jngan asal aj .klo habis stok.batalin.jng d ganti barang lain. mau jualan apa mau nipu.udah mls sya belanja d lazada. tiap beli gk sesuai. bilang ny sesuai .yg datang gk sesuai..sya unilstal aj apk nya.gak amanah toko nya.mls,negatif,negatif,BENAR
Lazada,4,mnatap,positif,positif,BENAR
Lazada,4,Lazada aplikasi belanja penipu saat saya belanja bayar dulu. uang saya tidak kembali. senilai 600.000,negatif,negatif,BENAR
Lazada,4,"pengiriman nya lama,, sekarang kadang malah di batalin oleh sistem",negatif,negatif,BENAR
Lazada,4,saya heran lazada skarang harga smakin tinggi selisih 10% dari sebelah dan sekarang ongkir ny mahal.... jd gx pernah blanja skarang di lazada....,negatif,negatif,BENAR
Lazada,4,sangat bagus produknya,positif,positif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,Oke,positif,positif,BENAR
Lazada,4,bagus.,positif,positif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,amanah dan pengiriman cepat,positif,positif,BENAR
Lazada,4,ok,positif,positif,BENAR
Lazada,4,barangnya bagus,positif,positif,BENAR
Lazada,4,tolong untuk pihak lazada penjual yang harga dagangannya ga masuk akal di down akunnya seperti j&k project biar ke depanya lebih baik lagi,negatif,negatif,BENAR
Lazada,4,Baik,positif,positif,BENAR
Lazada,4,Oke,positif,positif,BENAR
Lazada,4,good,positif,positif,BENAR
Lazada,4,mantap pokonya,positif,positif,BENAR
Lazada,4,sangat baek,positif,positif,BENAR
Lazada,4,"aplikasinya bagus saya suka cuma untuk kelengkapan produknya kurang, di tambah lagi banyak Toko yang menjual produk"" FIKTIF/PENIPU yang memanfaatkan celah sistem cod di aplikasi ini. setiap saya beli barang dengan sistem non cod mesti selalu gagal atau di kirim kotak kosong.",negatif,negatif,BENAR
Lazada,4,bagus👍,positif,positif,BENAR
Lazada,4,good job,positif,positif,BENAR
Lazada,4,Bos Q... ▶️14 Agustus '25... (Update) Masih ⭐4 ▶️31 Agustus '25... (update) ⭐1... kecewa dg jasa pengirimanya (telat & ada oknum yg mengkondisikan masalah ini dg cara menyuruh TF lagi)... (lazada mohon pantauannya),negatif,negatif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,sangat membantu,positif,positif,BENAR
Lazada,4,good job,positif,positif,BENAR
Lazada,4,Game online Lazada Indonesia menjanjikan.,positif,positif,BENAR
Lazada,4,sangat baikk,positif,positif,BENAR
Lazada,4,puas,positif,positif,BENAR
Lazada,4,aman dapat dipercaya,positif,positif,BENAR
Lazada,4,baik,positif,positif,BENAR
Lazada,4,"Ada apa dengan lazada sekarang gambarnya gak pada kebuka padahal jaringan bagus,,,, lebih parah lagih sih ni lazada sistem keamanan nyah kurang baik kayanya soal nyah saya pernah ketipu,, ya pokonya hati hati kalo beli mending bayar di tempat daripada di tf,,, tolong di perbaiki lagih lazada sistem keamanan nyah terimakasih",negatif,negatif,BENAR
Lazada,4,bgus,positif,positif,BENAR
Lazada,4,untuk apk lazada kurang aman karena ada pihak yg mengaku2 dan bahkan tau nomer resi paket saya yg belum di kirem alhasil banyak penipuan dan saya tertipu jutaan dengan nomer resi yg sama dengan paket,negatif,negatif,BENAR
Lazada,4,pengiriman aman,positif,positif,BENAR
Lazada,4,mantafff mkasih lazada,positif,positif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,produk dan kualitas nya terjangkau,positif,positif,BENAR
Lazada,4,sabun super poool aku suka,positif,positif,BENAR
Lazada,4,"lazada aplikasi online shop yg terburuk gak bisa bantu masalah penipuan owner² toko yg gabung di mereka .. gak kaya shope , langsung bisa klik pengembalian barang jika tidak sesuai yg di order .. lazada sangat buruk",negatif,negatif,BENAR
Lazada,4,"lazada memang ngak jelas,hampir semua pedagang didalamnya,,penipu semua...mmaf untuk pengembang,kami hanya meluapkan,rasa kekecewan kami.",negatif,negatif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,halaman laz koin kenapa akhir ini eror terus tidak bisa dibuka,negatif,negatif,BENAR
Lazada,4,belanja d lajada barangnya ok 👍👍👍,positif,positif,BENAR
Lazada,4,"lazada sekarang mutu pelayanan ribet, dulu pesan barang dari Lazada bisa COD atau bayar ke kurir.. sekarang bayar sebelum barang datang.. sekarang ada pilih cara pembayaran , percuma pilihan gak bisa dipilih.. lazada asuuuu!!!! 🤬",negatif,negatif,BENAR
Lazada,4,terima kasih Saya berbelanja lebih mudah,positif,positif,BENAR
Lazada,4,aplikasi bagus,positif,positif,BENAR
Lazada,4,good belanja lebih mudah dn hemat waktu..,positif,positif,BENAR
Lazada,4,Lazada makin oke,positif,positif,BENAR
Lazada,4,gooood,positif,positif,BENAR
Lazada,4,belanja di lazada sekarang. mahal. dah mah faylater nyh. ga berguna. sekark pindah lah ke tikotok aga miring harga nyh,negatif,negatif,BENAR
Lazada,4,"Tolong lah perbaiki ekspedisi, lama banget ga sampai-sampai kalo tau gini mending beli di apk sebelah",negatif,negatif,BENAR
Lazada,4,senang belanja di lazada,positif,positif,BENAR
Lazada,4,baik,positif,positif,BENAR
Lazada,4,ok...,positif,positif,BENAR
Lazada,4,lazada plis dh apus aja expedisi ninja sumpah pengiriman ny lelet bgt gagal pengiriman terus pdhl brng udh sampe mana gk ada no kurir gk bsa hbungi kurirny,negatif,negatif,BENAR
Lazada,4,"2x kena orderan fiktif , pdahal tidak merasa pesann. ada CO pesanan 2x dengan barang yamg sama , tetapi beda akun. tolong di tingkatkan lagi untuk kemanan sistemnya.",negatif,negatif,BENAR
Lazada,4,"apk ganggu bgst, di aplikasi mana pun iklan nya lu mulu anying",negatif,negatif,BENAR
Lazada,5,Lazada sekarang mengecewakan..banyak bermasalah..mulai dari toko..barang..sampai ekspedisi..jadi pindah ke apk oren dah..,negatif,negatif,BENAR
Lazada,5,Pernah ketipu uang 1juta ludes gara2 di telfon pihak lazada mana uangnya niatnya buat lebaran ya allah,negatif,negatif,BENAR
Lazada,5,mantap,positif,positif,BENAR
Lazada,5,mantap,positif,positif,BENAR
Lazada,5,sangat bagus,positif,positif,BENAR
Lazada,5,ok,positif,positif,BENAR
Lazada,5,ok,positif,positif,BENAR
Lazada,5,semoga dpat membntu,positif,positif,BENAR
Lazada,5,Oke oke,positif,positif,BENAR
Lazada,5,"satu toko tapi berat di ongkir, ongkir 2rb pas di cek out ongkir 39rb padahal satu toko",negatif,negatif,BENAR
Lazada,5,mantap,positif,positif,BENAR
Lazada,5,kecewa sama lazada baru juga make katanya dapat promo seribu tapi produknya banyak yg ga bisa giliran udah bisa udah dipesen eh malah cancel sendiri padahal g dibatalin tiba2 ada notif pesananmu telah dibatalkan,negatif,negatif,BENAR
Lazada,5,cepat,positif,positif,BENAR
Lazada,5,lazada mantap,positif,positif,BENAR
Lazada,5,sungguh luar biasa tepat waktu,positif,positif,BENAR
Lazada,5,"sebenarnya 1 bintang pun tak layak, karena masih banyak penjual yang tidak memperhatikan standar barang yang di jual dan banyak penipu berkeliaran berkedok diskon,sekian ulasan dari saya mohon untuk di tindak lanjut in atau aplikasi ini akan terancam di tutup karena oknum oknum tersebut",negatif,negatif,BENAR
Lazada,5,harga barang 10rb ongkir 20rb..,negatif,negatif,BENAR
Lazada,5,mantap,positif,positif,BENAR
Lazada,5,"ongkirnya selalu mahal ,pdhal belanja lebih dari 40rb,pdahal selalu laganganan belanja di apk ini. masih kena ongkir. terus pesanan juga pada lama² gak sesuai waktu,",negatif,negatif,BENAR
Lazada,5,"mantap ada, gratis ongkirnya",positif,positif,BENAR
Lazada,5,zos lazada,positif,positif,BENAR
Lazada,5,"mantap banyak diskonya, terima kasih lazada",positif,positif,BENAR
Lazada,5,good seller,positif,positif,BENAR
Lazada,5,Tambahin promo ongkirnya dong kayak tahun 23-24... Tahun sekerang lazada melempem kalah sama tts sama sioren..,negatif,negatif,BENAR
Lazada,5,sangat baik,positif,positif,BENAR
Lazada,5,mantapp pokonya,positif,positif,BENAR
Lazada,5,"jadi males pake aplikasi ini,makin kesini..selain dari seller toko yg kadang bermasalah,banyak juga kurir nya yg nakal. yg nipu pelanggan dengan beralasan paket tertukar. terus salah salah satu ekspedisinya berani bocorin data pelanggan.",negatif,negatif,BENAR
Lazada,5,penjual lama banget menyetujui pengembalian dananya gimana si,negatif,negatif,BENAR
Lazada,5,mantull,positif,positif,BENAR
Lazada,5,sukses Lazada,positif,positif,BENAR
Lazada,5,bagus,positif,positif,BENAR
Lazada,5,good jobs seller🤗🤗🤗,positif,positif,BENAR
Lazada,5,bagus,positif,positif,BENAR
Lazada,5,"payah banget sekarang voucher gak bisa di gunakan+susah banget di pakai,udah gitu banyak banget persyaratan,dan ongkir juga mahal banget,bahkan jauh lebih mahal dari harga barang,mending yg dulu ketimbang yg sekarang,yg sekarang tuh PAYAH BANGETT!!!",negatif,negatif,BENAR
Lazada,5,Terpercaya,positif,positif,BENAR
Lazada,5,aplikasinya mantap,positif,positif,BENAR
Lazada,5,mantap,positif,positif,BENAR
Lazada,5,ok,positif,positif,BENAR
Lazada,5,goodss,positif,positif,BENAR
Lazada,5,apk apaan masa gk bisa klaim vocer,negatif,negatif,BENAR
Lazada,5,mantap,positif,positif,BENAR
Lazada,5,baik tapi tolong di koreksi yah ke tempat produksi suka ada yang kurang sesuai barng,negatif,negatif,BENAR
Lazada,5,"voucher gk bisa di pakai sama sekali, tolong lah lazada kalian udah untung kita juga mau untung, padahal udah memenuhi syarat tapi voucher tetep gk bisa di pakai",negatif,negatif,BENAR
Lazada,5,banyak diskon,positif,positif,BENAR
Lazada,5,"lazada jika gak ada even promo ongkirnya gak ngotak,mana gak ada pilihan expedisi pula.....kalah jauh ama shopee....sory klo terlalu jujur",negatif,negatif,BENAR
Lazada,5,bagus,positif,positif,BENAR
Lazada,5,sudah tidak rekomendet pakai aplikasi ini banyak penipu sellernya pengiriman juga lambat,negatif,negatif,BENAR
Lazada,5,lasada memang ok,positif,positif,BENAR
Lazada,5,keren banget,positif,positif,BENAR
Lazada,5,ok,positif,positif,BENAR
Lazada,5,belanja di lazada kurang memuaskan banyak juga oknum2 penipu' jika membeli dngan sistem cod' dan banyak yang fake older ' tidak ada kejelasan buat konsumen jika terkena penipuan dalam cod lazada tidak bisa bantu apa2 ' cuman narasi narasi saja/ ibarat kotak saran,negatif,negatif,BENAR
Lazada,5,Bagus,positif,positif,BENAR
Lazada,5,saya sangat puas🙏😇 trimakasi,positif,positif,BENAR
Lazada,5,mntappp,positif,positif,BENAR
Lazada,5,"bertahun2 bahkan 2 akun saya selalu belanja,tpisemakin lama berlangganan,pelayanan lazada semakin membuat kecewa,klu selalu dalam keterlambatan kemungkinan harus coba belanja ke toko lain sajalah,saya mau lihat dalam 1 bulan ini,krn udah beberapa kali belanja tiba2 rerurn,kurir minta tambah ongkir,terlambat mulu,tolong diperbaikilah biar saya bs puas dgn pelayanan,krn saya jarang pakai voucher loch,",negatif,negatif,BENAR
Lazada,5,lazada.tolong perhatikan penjualan tidak sesuai item dan judul.penjual tidak sesuai etalase.,negatif,negatif,BENAR
Lazada,5,lazada sudah tidak aman lagi,negatif,negatif,BENAR
Lazada,5,iklan lu di YouTube sangat menggangu ajg,negatif,negatif,BENAR
Lazada,5,ok banget dah,positif,positif,BENAR
Lazada,5,suka,positif,positif,BENAR
Lazada,5,"cukup sekali beli di lazada, gak lagi lagi deh",negatif,negatif,BENAR
Lazada,5,bgus,positif,positif,BENAR
Lazada,5,bagus banget,positif,positif,BENAR
Lazada,5,mantap,positif,positif,BENAR
Lazada,5,kenapa lazada tidk ada COD cek dulu,negatif,negatif,BENAR
Lazada,5,bagus ..pertahankan pelayanan yang terbaik,positif,positif,BENAR
Lazada,5,ok,positif,positif,BENAR
Lazada,5,"sebenernya apk ini bagus, tapi kalo nemu iklan apk lazada di apk lain beeeh nyebelin bngt pdhl ga sentuh apa"" tb tb masuk ke apk lazada",negatif,negatif,BENAR
Lazada,5,mantap sekali,positif,positif,BENAR
Blibli,1,Pesan barang ada dalam genggaman kita sangat membantu,positif,positif,BENAR
Blibli,1,"parah banget ya blibli , plsaya pake yg instan, maksudnya biar cepet langsung datang gitu,,, tulisan nya doang instan, di jamin tiba hari ini jugaaa,preeeettt lo ah sampai sekarang blm datang datang juga barang yg gw pesen ,,, bedakan banget sama aplikasi Orange, pelayanan nya jelek banget, kapok belanja disni , aaamiit2 dah",negatif,negatif,BENAR
Blibli,1,sangat bagus,positif,positif,BENAR
Blibli,1,"aplikasi ini kurang cepat menanggapi orang yang ketipu dari aplikasi ini. semoga tidak terulang lagi saya rugi 900rb tetapi pihak aplikasi ini dan cs nya tidak cepat menanggapi kecewa saya lihat aplikasi ini. banyak x cerita kalian gak usah kalian tampilkan no cs kalian. ketika aku nelpon cs kalian disaat aku ditipu sebelum 1 jam berlangsung, tidak ada eksekusi kalian.bukannya kalian menghubungi pihak toko tersebut malah disuruh menunggu sampai tgl 29 agustus ternyata barang sudah Sampek tgl 28",negatif,negatif,BENAR
Blibli,1,keren,positif,positif,BENAR
Blibli,1,good service,positif,positif,BENAR
Blibli,1,sangat bagus,positif,positif,BENAR
Blibli,1,mantap,positif,positif,BENAR
Blibli,1,senang,positif,positif,BENAR
Blibli,1,mantap kalo udah jadi ekosistem dan terintegrasi,positif,positif,BENAR
Blibli,1,"aplikasi yg sangat buruk pelayanannya dan tidak profesional, mengajukan retur yg sudah tau mereka salah tidak dikembalikan. memang kalau pelayanan shopee yg paling the best",negatif,negatif,BENAR
Blibli,1,Cepat akurat,positif,positif,BENAR
Blibli,1,"Transaksi mudah, dan cepat",positif,positif,BENAR
Blibli,1,mantaaaap,positif,positif,BENAR
Blibli,1,mantap atuh,positif,positif,BENAR
Blibli,1,"mantap, cepat , dan akurat",positif,positif,BENAR
Blibli,1,seller nya lama pengiriman nya juga lama padahal pakai sameday,negatif,negatif,BENAR
Blibli,1,keren,positif,positif,BENAR
Blibli,1,ok mantap pak bos,positif,positif,BENAR
Blibli,1,sangat membantu untuk pesanan tertentu. walaupun ongkirnya mahal.,positif,positif,BENAR
Blibli,1,suka banget belanja di blibli,positif,positif,BENAR
Blibli,1,lancar jayaa,positif,positif,BENAR
Blibli,1,oke,positif,positif,BENAR
Blibli,1,mudah digunakan dan simpel,positif,positif,BENAR
Blibli,1,manttaapp,positif,positif,BENAR
Blibli,1,puas bangettt,positif,positif,BENAR
Blibli,1,simpel. user friendly.,positif,positif,BENAR
Blibli,1,mantap,positif,positif,BENAR
Blibli,1,mantapppo,positif,positif,BENAR
Blibli,1,satset.. sukses selalu,positif,positif,BENAR
Blibli,1,"Ecom terlemot asliii. Seller uda cancel di sistem bliblinya ga dicancel2. Proses refund juga lama..Masa orderan yg sama direfundnya dicicil ga barengan. Di ecom laen klo seller uda cancel dana otomatis balik ke akun. Lah ini blibli aneh banget nahan2 duit orang. Mikir2 lg lah mau order disini lagi klo kaya gini mah. Klo duit mepet belanja disini uda susah ini mah. Barang ga dapet, duit lama balik. Reund tuh harusnya cepet, karena uangnya mau buat beli lg barangngya. Jangan nahanw yg bukan haknya",negatif,negatif,BENAR
Blibli,1,"selama beli oli di Blibli dari dulu ngga pernah bermasalah sudah ada 3kali beli oli dikirim oli yg deskripsi berikut kartu ganti oli, yg 2kali ngga tanya cust. service tapi yg ke3 kali tanya dulu dan pihak Blibli menyatakan dapet kartu ganti oli, dan kirim tapi tidak ada kartu ganti oli, perusahaan besar kartu ganti oli doang bohong, kartu ganti oli ngga ada berarti oli palsu",negatif,negatif,BENAR
Blibli,1,"Pengiriman sekarang lama, kurirnya malas maunya kirim ke alamat rumah yang akses jalan lebar, gak mau daerah kampung. Beli dalam skala besar pakai kargo lama minta ampun",negatif,negatif,BENAR
Blibli,1,mantulll,positif,positif,BENAR
Blibli,1,baru pertama nyobain belanja lewat Blibli tp bukannya dapet kesan pertama yg bagus tp malah kecewa. Proses pengiriman terlalu lama melebihi estimasi yang ditentukan . kecewa sih apalagi barangnya lumayan ditunggu-tunggu,negatif,negatif,BENAR
Blibli,1,baik sekaliii,positif,positif,BENAR
Blibli,1,mantap,positif,positif,BENAR
Blibli,1,lumayan dapat gratis,positif,positif,BENAR
Blibli,1,lumayan lebih murah,positif,positif,BENAR
Blibli,1,memang terbaik👍👍👍👍👍,positif,positif,BENAR
Blibli,1,"saya order barang helm, saya tidak ada cancel order, saya cek status orderan kok cancel, saya minta refund ke blibli, sudah 2 hari saya minta refund 1 Hari ada 4 x saya chat bliblicare, hasil nya gk ada, uang saya lenyap begitu aja, barang saya gk ada Terima, uang hilang, jgn belanja di blibli, penipu rata 2 toko nya.",negatif,negatif,BENAR
Blibli,1,"produk asli, pengiriman cepat ✌️",positif,positif,BENAR
Blibli,1,mantap deh promonya,positif,positif,BENAR
Blibli,1,mantappp,positif,positif,BENAR
Blibli,1,banyak promo gais,positif,positif,BENAR
Blibli,1,barang original dan sangat membantu,positif,positif,BENAR
Blibli,1,gila penarikan dana dari bliblipay nya lama bener.... gk kebayang kalo bliblipay jadi e-wallet wah kacau,negatif,negatif,BENAR
Blibli,1,mantap yang penting amanah dan murah,positif,positif,BENAR
Blibli,1,sipppp,positif,positif,BENAR
Blibli,1,"sangat memuaskan , akan belanja selalu di Blibli",positif,positif,BENAR
Blibli,1,mantap betulll,positif,positif,BENAR
Blibli,1,good app. pakai cc blibliXbca ada cashback terus,positif,positif,BENAR
Blibli,1,keren pokoknya,positif,positif,BENAR
Blibli,1,"BUSUK BANGET. USER BARU, TAPI KODE PROMO PENGGUNA BARU GA BISA DIPAKAI. BAD BANGET 👎👎👎",negatif,negatif,BENAR
Blibli,1,hebat,positif,positif,BENAR
Blibli,1,apps andalan,positif,positif,BENAR
Blibli,1,"proses pengembalian dananya ribet, kalau toko sebelah pembatalan di approve dana langsung kembali..kl di Blibli, entahlah..",negatif,negatif,BENAR
Blibli,1,"tks blibli, semoga semakin berkembang dan terpercaya. .",positif,positif,BENAR
Blibli,1,mantap,positif,positif,BENAR
Blibli,1,Mantaop bLibLi,positif,positif,BENAR
Blibli,1,"nggak jadi instal, rencana Mai beli hp di bli2 ehh lihat fidio kastemer yg di aniaya di dalam toko bli2 stor. seburuk itu ternyata pelayanannya",negatif,negatif,BENAR
Blibli,1,"pelayan burukkk, pengiriman lamaaa... mengecewakan jngan pernah deh belanja d blibli mending d toko orange",negatif,negatif,BENAR
Blibli,1,"saya kasih bintang satu dulu tokonya lama,mau di cancel gak bisa di chat juga tokonya slow respon",negatif,negatif,BENAR
Blibli,2,abis istal g bsa d buka karna pas promo jga jadi langsung unistal...,negatif,negatif,BENAR
Blibli,2,mantap,positif,positif,BENAR
Blibli,2,mantap belanja di blibli,positif,positif,BENAR
Blibli,2,"Cepat prosesnya, puas",positif,positif,BENAR
Blibli,2,mantap,positif,positif,BENAR
Blibli,2,mantap betul,positif,positif,BENAR
Blibli,2,bagus okeh terpercaya.,positif,positif,BENAR
Blibli,2,"Pengiriman relatif lama Dibanding marketplace lain seperti Shopee atau Tokopedia, estimasi pengiriman Blibli sering lebih panjang. Tracking resi juga kadang baru aktif setelah beberapa waktu, bikin pembeli was-was.",negatif,negatif,BENAR
Blibli,2,mantap,positif,positif,BENAR
Blibli,2,sekelas blibli masa nggk kasih pilihan untuk pakai akun bank. mana tidak ada pilihan penghapusan akun lagi. tidak heran cuma punya 10 jt pemakai.,negatif,negatif,BENAR
Blibli,2,mudah dan bagus,positif,positif,BENAR
Blibli,2,ok,positif,positif,BENAR
Blibli,2,"Ecomerance terbaik & solutif, dikasih fasilitas payletter juga, Thanks Blibli",positif,positif,BENAR
Blibli,2,sangat baik,positif,positif,BENAR
Blibli,2,mantap,positif,positif,BENAR
Blibli,2,good,positif,positif,BENAR
Blibli,2,sangat Baek,positif,positif,BENAR
Blibli,2,bagus..,positif,positif,BENAR
Blibli,2,Mantap,positif,positif,BENAR
Blibli,2,sangat mudah digunakan,positif,positif,BENAR
Blibli,2,sangat puas dh Belanja di Blibli,positif,positif,BENAR
Blibli,2,mantap dan lanjutkan,positif,positif,BENAR
Blibli,2,"Tidak ada jumlah stok barang di etalase. Jika penjual membatalkan pesanan, Pengembalian Dananya ke akun kita terlalu lama. Not Recomended buat Bisnis.",negatif,negatif,BENAR
Blibli,2,bagus,positif,positif,BENAR
Blibli,2,"ribettt, semoet ada uang returan 200 ribu-+ pas mau bayar scan malah harus ini itu ini itu dulu ribett, sangat tidak di rekomendasi kan untuk yang mau sesimple main shopee",negatif,negatif,BENAR
Blibli,2,mantab,positif,positif,BENAR
Blibli,2,"Dapat blibli point tapi gak bisa dipake buat top up e money, ga ada opsi gunakan point. Apa sih gunanya kalo gitu?",negatif,negatif,BENAR
Blibli,2,mudah dipahami dan digunakan,positif,positif,BENAR
Blibli,2,mudah & keren,positif,positif,BENAR
Blibli,2,mantap ini aplikasi,positif,positif,BENAR
Blibli,2,mantab,positif,positif,BENAR
Blibli,2,Sdh bagus... pertahankan dan tingkatkan terus.. !,positif,positif,BENAR
Blibli,2,bagus,positif,positif,BENAR
Blibli,2,Banyak promo digitalnya,positif,positif,BENAR
Blibli,2,mantap betul,positif,positif,BENAR
Blibli,2,okey,positif,positif,BENAR
Blibli,2,mantaaaap,positif,positif,BENAR
Blibli,2,"pihak aplikasi kurang ketat, banyak penjual culas dan gak bisa batalin pembelian.",negatif,negatif,BENAR
Blibli,2,mantap,positif,positif,BENAR
Blibli,2,Banyak voucher diskon dan seller variatif,positif,positif,BENAR
