label,content,clean,norm,stop,token,stem
netral,sangat menyenangkan,sangat menyenangkan, sangat menyenangkan , menyenangkan ,['menyenangkan'],senang
negatif,error mulu,error mulu, error mulu , error mulu ,"['error', 'mulu']",error mulu
netral,"Ancur tokped sekarang, search barang keluarnya ngacak ga spesifik berantakan keluar barangnya, yang di cari apa yang keluar campur campur jadi nyusahin , UI UX nya udah ga nyaman sama sekali !!!!!",ancur tokped sekarang search barang keluarnya ngacak ga spesifik berantakan keluar barangnya yang di cari apa yang keluar campur campur jadi nyusahin ui ux nya udah ga nyaman sama sekali, ancur tokped sekarang search barang keluarnya ngacak tidak spesifik berantakan keluar barangnya yang di cari apa yang keluar campur campur jadi nyusahin ui ux nya udah tidak nyaman sama sekali , ancur tokped sekarang search barang keluarnya ngacak spesifik berantakan keluar barangnya di cari yang keluar campur campur jadi nyusahin ui ux nya udah nyaman sama sekali ,"['ancur', 'tokped', 'sekarang', 'search', 'barang', 'keluarnya', 'ngacak', 'spesifik', 'berantakan', 'keluar', 'barangnya', 'di', 'cari', 'yang', 'keluar', 'campur', 'campur', 'jadi', 'nyusahin', 'ui', 'ux', 'nya', 'udah', 'nyaman', 'sama', 'sekali']",ancur tokped sekarang search barang keluar ngacak spesifik beranta keluar barang di cari yang keluar campur campur jadi nyusahin ui ux nya udah nyaman sama sekali
negatif,dapetnya expedisi sampah trus,dapetnya expedisi sampah trus, dapetnya expedisi sampah trus , dapetnya expedisi sampah trus ,"['dapetnya', 'expedisi', 'sampah', 'trus']",dapetnya expedisi sampah trus
negatif,"aku sudah kasih rating tertinggi di Tokopedia ini.., tapi kok gak ada ya diskon 'n Nya.., mengecewakan namun bikin nagih.. di tunggu selalu diskon besar nya.. terimakasih developer Tokopedia Dan reseller dropship Tokopedia jaya selalu 😉",aku sudah kasih rating tertinggi di tokopedia ini tapi kok gak ada ya diskon n nya mengecewakan namun bikin nagih di tunggu selalu diskon besar nya terimakasih developer tokopedia dan reseller dropship tokopedia jaya selalu, aku sudah kasih rating tertinggi di tokopedia ini tapi kok tidak ada ya diskon n nya mengecewakan namun bikin nagih di tunggu selalu diskon besar nya terimakasih developer tokopedia dan reseller dropship tokopedia jaya selalu , aku kasih rating tertinggi tokopedia tapi kok ada diskon n nya mengecewakan bikin nagih tunggu selalu diskon besar nya terimakasih developer tokopedia reseller dropship tokopedia jaya selalu ,"['aku', 'kasih', 'rating', 'tertinggi', 'tokopedia', 'tapi', 'kok', 'ada', 'diskon', 'n', 'nya', 'mengecewakan', 'bikin', 'nagih', 'tunggu', 'selalu', 'diskon', 'besar', 'nya', 'terimakasih', 'developer', 'tokopedia', 'reseller', 'dropship', 'tokopedia', 'jaya', 'selalu']",aku kasih rating tinggi tokopedia tapi kok ada diskon n nya kecewa bikin nagih tunggu selalu diskon besar nya terimakasih developer tokopedia reseller dropship tokopedia jaya selalu
positif,semoga bermanpaat,semoga bermanpaat, semoga bermanpaat , semoga bermanpaat ,"['semoga', 'bermanpaat']",moga bermanpaat
positif,"sampai saat ini puas sekali,perbanyak bonus ya 👍👍👍",sampai saat ini puas sekaliperbanyak bonus ya, sampai saat ini puas sekaliperbanyak bonus ya , saat puas sekaliperbanyak bonus ,"['saat', 'puas', 'sekaliperbanyak', 'bonus']",saat puas sekaliperbanyak bonus
negatif,"sesekali banget ada pot 15 ribu, dipakai tuh voucher,orang rumah pada belanja lah di tokped, ga taunya. banyak banget toko atau penjual yang ga jelas ditokped, beli barang, ga dikirim kirim chat ga ada yang dibalas. pembatalan nunggu 2 hari, Angus dah voucher, ga dikasih lagi. percepat pembatalan belanjanya ditokped, biar seperti olshop lain. jujur saja, di tokped jarang saya belanja. pembatalan pesanan susah alias lama. expedisi dapatnya si lambat terus lama sampai.",sesekali banget ada pot 15 ribu dipakai tuh voucherorang rumah pada belanja lah di tokped ga taunya banyak banget toko atau penjual yang ga jelas ditokped beli barang ga dikirim kirim chat ga ada yang dibalas pembatalan nunggu 2 hari angus dah voucher ga dikasih lagi percepat pembatalan belanjanya ditokped biar seperti olshop lain jujur saja di tokped jarang saya belanja pembatalan pesanan susah alias lama expedisi dapatnya si lambat terus lama sampai, sesekali banget ada pot 15 ribu dipakai tuh voucherorang rumah pada belanja lah di tokped tidak taunya banyak banget toko atau penjual yang tidak jelas ditokped beli barang tidak dikirim kirim chat tidak ada yang dibalas pembatalan nunggu 2 hari angus dah voucher tidak dikasih lagi percepat pembatalan belanjanya ditokped biar seperti olshop lain jujur saja di tokped jarang saya belanja pembatalan pesanan susah alias lama expedisi dapatnya si lambat terus lama sampai , sesekali banget pot 15 ribu dipakai tuh voucherorang rumah belanja lah tokped taunya banget toko penjual jelas ditokped beli barang dikirim kirim chat ada dibalas pembatalan nunggu 2 hari angus dah voucher tidak dikasih percepat pembatalan belanjanya ditokped biar olshop jujur di tokped jarang belanja pembatalan pesanan susah alias lama expedisi dapatnya si lambat terus lama ,"['sesekali', 'banget', 'pot', '15', 'ribu', 'dipakai', 'tuh', 'voucherorang', 'rumah', 'belanja', 'lah', 'tokped', 'taunya', 'banget', 'toko', 'penjual', 'jelas', 'ditokped', 'beli', 'barang', 'dikirim', 'kirim', 'chat', 'ada', 'dibalas', 'pembatalan', 'nunggu', '2', 'hari', 'angus', 'dah', 'voucher', 'tidak', 'dikasih', 'percepat', 'pembatalan', 'belanjanya', 'ditokped', 'biar', 'olshop', 'jujur', 'di', 'tokped', 'jarang', 'belanja', 'pembatalan', 'pesanan', 'susah', 'alias', 'lama', 'expedisi', 'dapatnya', 'si', 'lambat', 'terus', 'lama']",sekal banget pot 15 ribu pakai tuh voucherorang rumah belanja lah tokped tau banget toko jual jelas ditokped beli barang kirim kirim chat ada balas batal nunggu 2 hari angus dah voucher tidak kasih cepat batal belanja ditokped biar olshop jujur di tokped jarang belanja batal pesan susah alias lama expedisi dapat si lambat terus lama
positif,good,good, good , good ,['good'],good
netral,aplikasi paling ribet dan menyusahkan bagi user khususnya penjual,aplikasi paling ribet dan menyusahkan bagi user khususnya penjual, aplikasi paling ribet dan menyusahkan bagi user khususnya penjual , aplikasi paling ribet menyusahkan user khususnya penjual ,"['aplikasi', 'paling', 'ribet', 'menyusahkan', 'user', 'khususnya', 'penjual']",aplikasi paling ribet susah user khusus jual
positif,ok,ok, ok , ,[],
positif,keren,keren, keren , keren ,['keren'],keren
negatif,"respon cs sangat lambat, bahkan terkesan sengaja menghambat hingga dana berhasil diambil penipu. padahal ada kasus penipuan dan pengambil alihan akun, dan kasus ini sudah segera dilaporkan dan pendapat nomer pengaduan, tetapi tindak lanjut berhari2 sampai lewat batas waktu dana berhasil ditarik penipu baru ada respon, itupun setelah dipancing2 sambil mengadukan nomer pengaduan yang dalam status proses",respon cs sangat lambat bahkan terkesan sengaja menghambat hingga dana berhasil diambil penipu padahal ada kasus penipuan dan pengambil alihan akun dan kasus ini sudah segera dilaporkan dan pendapat nomer pengaduan tetapi tindak lanjut berhari2 sampai lewat batas waktu dana berhasil ditarik penipu baru ada respon itupun setelah dipancing2 sambil mengadukan nomer pengaduan yang dalam status proses, respon cs sangat lambat bahkan terkesan sengaja menghambat hingga dana berhasil diambil penipu padahal ada kasus penipuan dan pengambil alihan akun dan kasus ini sudah segera dilaporkan dan pendapat nomer pengaduan tetapi tindak lanjut berhari2 sampai lewat batas waktu dana berhasil ditarik penipu baru ada respon itupun setelah dipancing2 sambil mengadukan nomer pengaduan yang dalam status proses , respon cs lambat terkesan sengaja menghambat hingga dana berhasil diambil penipu padahal kasus penipuan pengambil alihan akun kasus sudah segera dilaporkan pendapat nomer pengaduan tindak lanjut berhari2 lewat batas waktu dana berhasil ditarik penipu ada respon itupun dipancing2 mengadukan nomer pengaduan dalam status proses ,"['respon', 'cs', 'lambat', 'terkesan', 'sengaja', 'menghambat', 'hingga', 'dana', 'berhasil', 'diambil', 'penipu', 'padahal', 'kasus', 'penipuan', 'pengambil', 'alihan', 'akun', 'kasus', 'sudah', 'segera', 'dilaporkan', 'pendapat', 'nomer', 'pengaduan', 'tindak', 'lanjut', 'berhari2', 'lewat', 'batas', 'waktu', 'dana', 'berhasil', 'ditarik', 'penipu', 'ada', 'respon', 'itupun', 'dipancing2', 'mengadukan', 'nomer', 'pengaduan', 'dalam', 'status', 'proses']",respon cs lambat kes sengaja hambat hingga dana hasil ambil tipu padahal kasus tipu ambil alih akun kasus sudah segera lapor dapat nomer adu tindak lanjut berhari2 lewat batas waktu dana hasil tarik tipu ada respon itu dipancing2 adu nomer adu dalam status proses
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
negatif,Knp skrang di tokopedia harga barangnya mahal2 dan ongkirnya pun mahal gak kayak apk sebelah yg byk diskon barang dan juga free ongkir,knp skrang di tokopedia harga barangnya mahal2 dan ongkirnya pun mahal gak kayak apk sebelah yg byk diskon barang dan juga free ongkir, knp skrang di tokopedia harga barangnya mahal2 dan ongkirnya pun mahal tidak kayak apk sebelah yang byk diskon barang dan juga free ongkir , knp skrang tokopedia harga barangnya mahal2 ongkirnya mahal kayak apk sebelah byk diskon barang juga free ongkir ,"['knp', 'skrang', 'tokopedia', 'harga', 'barangnya', 'mahal2', 'ongkirnya', 'mahal', 'kayak', 'apk', 'sebelah', 'byk', 'diskon', 'barang', 'juga', 'free', 'ongkir']",knp skrang tokopedia harga barang mahal2 ongkirnya mahal kayak apk belah byk diskon barang juga free ongkir
negatif,"kocak anying ko bisa alamat kurang akurat, sama nomor telpon kecantum nomor lain padahal di akun udah ngetik nomor sendiri",kocak anying ko bisa alamat kurang akurat sama nomor telpon kecantum nomor lain padahal di akun udah ngetik nomor sendiri, kocak anying ko bisa alamat kurang akurat sama nomor telpon kecantum nomor lain padahal di akun udah ngetik nomor sendiri , kocak anying ko alamat kurang akurat sama nomor telpon kecantum nomor padahal akun udah ngetik nomor sendiri ,"['kocak', 'anying', 'ko', 'alamat', 'kurang', 'akurat', 'sama', 'nomor', 'telpon', 'kecantum', 'nomor', 'padahal', 'akun', 'udah', 'ngetik', 'nomor', 'sendiri']",kocak anying ko alamat kurang akurat sama nomor telpon cantum nomor padahal akun udah ngetik nomor sendiri
netral,aplikasi busuk setelah update malah gk bisa log in,aplikasi busuk setelah update malah gk bisa log in, aplikasi busuk setelah update malah gk bisa log in , aplikasi busuk update malah gk log in ,"['aplikasi', 'busuk', 'update', 'malah', 'gk', 'log', 'in']",aplikasi busuk update malah gk log in
negatif,"aplikasi tokopedia makin aneh, mau lihat transaksi yg belum dibayar tidak bisa, bagaimana cara bayarnya kalau disembunyikan info transaksinya",aplikasi tokopedia makin aneh mau lihat transaksi yg belum dibayar tidak bisa bagaimana cara bayarnya kalau disembunyikan info transaksinya, aplikasi tokopedia makin aneh mau lihat transaksi yang belum dibayar tidak bisa bagaimana cara bayarnya kalau disembunyikan info transaksinya , aplikasi tokopedia makin aneh mau lihat transaksi belum dibayar bisa cara bayarnya disembunyikan info transaksinya ,"['aplikasi', 'tokopedia', 'makin', 'aneh', 'mau', 'lihat', 'transaksi', 'belum', 'dibayar', 'bisa', 'cara', 'bayarnya', 'disembunyikan', 'info', 'transaksinya']",aplikasi tokopedia makin aneh mau lihat transaksi belum bayar bisa cara bayar sembunyi info transaksi
negatif,sering keluar kaun mulu dah ngeselin anjir,sering keluar kaun mulu dah ngeselin anjir, sering keluar kaun mulu dah ngeselin anjir , sering keluar kaun mulu dah ngeselin anjir ,"['sering', 'keluar', 'kaun', 'mulu', 'dah', 'ngeselin', 'anjir']",sering keluar kaun mulu dah ngeselin anjir
positif,good,good, good , good ,['good'],good
negatif,buruk,buruk, buruk , buruk ,['buruk'],buruk
positif,sangat membantu saya belanja,sangat membantu saya belanja, sangat membantu saya belanja , membantu belanja ,"['membantu', 'belanja']",bantu belanja
negatif,"banyak bug, lagi checkout tiba tiba gangguan, udah cape cape nyari barang, barang yng udah di masukin keranjang sbelumnya malah ga ada, udh terlanjur cape nyari barang, trakhir pake tokped dah kalo bgini, pegel pake tokped, dah lah, bikin emosi",banyak bug lagi checkout tiba tiba gangguan udah cape cape nyari barang barang yng udah di masukin keranjang sbelumnya malah ga ada udh terlanjur cape nyari barang trakhir pake tokped dah kalo bgini pegel pake tokped dah lah bikin emosi, banyak bug lagi checkout tiba tiba gangguan udah cape cape nyari barang barang yng udah di masukin keranjang sbelumnya malah tidak ada udh terlanjur cape nyari barang trakhir pake tokped dah kalo bgini pegel pake tokped dah lah bikin emosi , bug checkout tiba tiba gangguan udah cape cape nyari barang barang yng udah masukin keranjang sbelumnya malah ada udh terlanjur cape nyari barang trakhir pake tokped dah kalo bgini pegel pake tokped dah lah bikin emosi ,"['bug', 'checkout', 'tiba', 'tiba', 'gangguan', 'udah', 'cape', 'cape', 'nyari', 'barang', 'barang', 'yng', 'udah', 'masukin', 'keranjang', 'sbelumnya', 'malah', 'ada', 'udh', 'terlanjur', 'cape', 'nyari', 'barang', 'trakhir', 'pake', 'tokped', 'dah', 'kalo', 'bgini', 'pegel', 'pake', 'tokped', 'dah', 'lah', 'bikin', 'emosi']",bug checkout tiba tiba ganggu udah cape cape nyari barang barang yng udah masukin keranjang sbelumnya malah ada udh lanjur cape nyari barang trakhir pake tokped dah kalo bgini gel pake tokped dah lah bikin emosi
positif,"Tokopedia jangan tutup deh,udah bagus",tokopedia jangan tutup dehudah bagus, tokopedia jangan tutup dehudah bagus , tokopedia jangan tutup dehudah bagus ,"['tokopedia', 'jangan', 'tutup', 'dehudah', 'bagus']",tokopedia jangan tutup dehudah bagus
negatif,"Ini aplikasi gak beres, mengakibatkan kerugian. Niat belanja malah tertipu sistem aplikasinya. Proses Retur bermasalah, kurir tidak pickup. Duit pembeli diteruskan ke pihak penjual. Mudah²an bangkrut Tokopedia. Amin",ini aplikasi gak beres mengakibatkan kerugian niat belanja malah tertipu sistem aplikasinya proses retur bermasalah kurir tidak pickup duit pembeli diteruskan ke pihak penjual mudahan bangkrut tokopedia amin, ini aplikasi tidak beres mengakibatkan kerugian niat belanja malah tertipu sistem aplikasinya proses retur bermasalah kurir tidak pickup duit pembeli diteruskan ke pihak penjual mudahan bangkrut tokopedia amin , aplikasi beres mengakibatkan kerugian niat belanja malah tertipu sistem aplikasinya proses retur bermasalah kurir pickup duit pembeli diteruskan pihak penjual mudahan bangkrut tokopedia amin ,"['aplikasi', 'beres', 'mengakibatkan', 'kerugian', 'niat', 'belanja', 'malah', 'tertipu', 'sistem', 'aplikasinya', 'proses', 'retur', 'bermasalah', 'kurir', 'pickup', 'duit', 'pembeli', 'diteruskan', 'pihak', 'penjual', 'mudahan', 'bangkrut', 'tokopedia', 'amin']",aplikasi beres akibat rugi niat belanja malah tipu sistem aplikasi proses retur masalah kurir pickup duit beli terus pihak jual mudah bangkrut tokopedia amin
negatif,"Kupon ku 2,4 jt hilang",kupon ku 24 jt hilang, kupon ku 24 jt hilang , kupon ku 24 jt hilang ,"['kupon', 'ku', '24', 'jt', 'hilang']",kupon ku 24 jt hilang
negatif,Karyawan toped indonesia udah dipecatin semua. Sekarang operasional Tokped dan Tiktokshop dikendalikan dari kantor ByteDance di Singapur dan China Mainland. Tujuan mereka beli tokped emang buat dimatiin dan cuma butuh legalitasnya doang.,karyawan toped indonesia udah dipecatin semua sekarang operasional tokped dan tiktokshop dikendalikan dari kantor bytedance di singapur dan china mainland tujuan mereka beli tokped emang buat dimatiin dan cuma butuh legalitasnya doang, karyawan toped indonesia udah dipecatin semua sekarang operasional tokped dan tiktokshop dikendalikan dari kantor bytedance di singapur dan china mainland tujuan mereka beli tokped emang buat dimatiin dan cuma butuh legalitasnya doang , karyawan toped indonesia udah dipecatin semua sekarang operasional tokped tiktokshop dikendalikan kantor bytedance singapur china mainland tujuan beli tokped emang buat dimatiin cuma butuh legalitasnya doang ,"['karyawan', 'toped', 'indonesia', 'udah', 'dipecatin', 'semua', 'sekarang', 'operasional', 'tokped', 'tiktokshop', 'dikendalikan', 'kantor', 'bytedance', 'singapur', 'china', 'mainland', 'tujuan', 'beli', 'tokped', 'emang', 'buat', 'dimatiin', 'cuma', 'butuh', 'legalitasnya', 'doang']",karyawan toped indonesia udah dipecatin semua sekarang operasional tokped tiktokshop kendali kantor bytedance singapur china mainland tuju beli tokped emang buat dimatiin cuma butuh legalitas doang
negatif,"banyak toko penipuan, dana refund yang di komplain belum kunjung kembali ke pembeli",banyak toko penipuan dana refund yang di komplain belum kunjung kembali ke pembeli, banyak toko penipuan dana refund yang di komplain belum kunjung kembali ke pembeli , toko penipuan dana refund di komplain kunjung ke pembeli ,"['toko', 'penipuan', 'dana', 'refund', 'di', 'komplain', 'kunjung', 'ke', 'pembeli']",toko tipu dana refund di komplain kunjung ke beli
netral,bisa beli ap king,bisa beli ap king, bisa beli ap king , beli ap king ,"['beli', 'ap', 'king']",beli ap king
positif,"Alhamdulillah, belanja di Tokopedia sangat memuaskan",alhamdulillah belanja di tokopedia sangat memuaskan, alhamdulillah belanja di tokopedia sangat memuaskan , alhamdulillah belanja tokopedia memuaskan ,"['alhamdulillah', 'belanja', 'tokopedia', 'memuaskan']",alhamdulillah belanja tokopedia muas
negatif,"APLIKASI PENIPU DANA TERTAHAN 9JUTA KARENA PERUBAHAN NOMOR TELFON DITUNGGU 1 MINGGU LEBIH UNTUK KEMBALI KE SALDO. SUDAH KEMBALI TIDAK BISA DITARIK DITUNGGU LAGI HAMPIR SEMINGGU, TIBATIBA HARI INI DITAHAN ALASANNYA SAYA GANTI NOMOR TELFON. SAYA TIDAK ADA PERGANTIAN NOMOR TELFON. APLIKASI PENIPU",aplikasi penipu dana tertahan 9juta karena perubahan nomor telfon ditunggu 1 minggu lebih untuk kembali ke saldo sudah kembali tidak bisa ditarik ditunggu lagi hampir seminggu tibatiba hari ini ditahan alasannya saya ganti nomor telfon saya tidak ada pergantian nomor telfon aplikasi penipu, aplikasi penipu dana tertahan 9juta karena perubahan nomor telfon ditunggu 1 minggu lebih untuk kembali ke saldo sudah kembali tidak bisa ditarik ditunggu lagi hampir seminggu tibatiba hari ini ditahan alasannya saya ganti nomor telfon saya tidak ada pergantian nomor telfon aplikasi penipu , aplikasi penipu dana tertahan 9juta perubahan nomor telfon ditunggu 1 minggu untuk ke saldo kembali bisa ditarik ditunggu hampir seminggu tibatiba hari ditahan alasannya ganti nomor telfon tidak pergantian nomor telfon aplikasi penipu ,"['aplikasi', 'penipu', 'dana', 'tertahan', '9juta', 'perubahan', 'nomor', 'telfon', 'ditunggu', '1', 'minggu', 'untuk', 'ke', 'saldo', 'kembali', 'bisa', 'ditarik', 'ditunggu', 'hampir', 'seminggu', 'tibatiba', 'hari', 'ditahan', 'alasannya', 'ganti', 'nomor', 'telfon', 'tidak', 'pergantian', 'nomor', 'telfon', 'aplikasi', 'penipu']",aplikasi tipu dana tahan 9juta ubah nomor telfon tunggu 1 minggu untuk ke saldo kembali bisa tarik tunggu hampir minggu tibatiba hari tahan alas ganti nomor telfon tidak ganti nomor telfon aplikasi tipu
netral,menu akun kurang jelas sehingga mau ganti pasword dan pin kebingungan nyarinya,menu akun kurang jelas sehingga mau ganti pasword dan pin kebingungan nyarinya, menu akun kurang jelas sehingga mau ganti pasword dan pin kebingungan nyarinya , menu akun kurang jelas mau ganti pasword pin kebingungan nyarinya ,"['menu', 'akun', 'kurang', 'jelas', 'mau', 'ganti', 'pasword', 'pin', 'kebingungan', 'nyarinya']",menu akun kurang jelas mau ganti pasword pin bingung nyarinya
positif,oke,oke, oke , oke ,['oke'],oke
netral,"untuk setel lokasi kenapa ngeblank ya map nya, lokasinya gabisa di stel lewat lokasi saat ini apa, harus setting manual kan pIer bet",untuk setel lokasi kenapa ngeblank ya map nya lokasinya gabisa di stel lewat lokasi saat ini apa harus setting manual kan pier bet, untuk setel lokasi kenapa ngeblank ya map nya lokasinya gabisa di stel lewat lokasi saat ini apa harus setting manual kan pier bet , setel lokasi ngeblank map nya lokasinya gabisa stel lewat lokasi ini harus setting manual kan pier bet ,"['setel', 'lokasi', 'ngeblank', 'map', 'nya', 'lokasinya', 'gabisa', 'stel', 'lewat', 'lokasi', 'ini', 'harus', 'setting', 'manual', 'kan', 'pier', 'bet']",setel lokasi ngeblank map nya lokasi gabisa stel lewat lokasi ini harus setting manual kan pier bet
negatif,"Saya kecewa, udah lama langanan tapi kali ini ada toko penipu yang mengirim barang tidak sesuai pesanan..",saya kecewa udah lama langanan tapi kali ini ada toko penipu yang mengirim barang tidak sesuai pesanan, saya kecewa udah lama langanan tapi kali ini ada toko penipu yang mengirim barang tidak sesuai pesanan , kecewa udah lama langanan kali ada toko penipu mengirim barang sesuai pesanan ,"['kecewa', 'udah', 'lama', 'langanan', 'kali', 'ada', 'toko', 'penipu', 'mengirim', 'barang', 'sesuai', 'pesanan']",kecewa udah lama langanan kali ada toko tipu kirim barang sesuai pesan
netral,"Tolong untuk metode pembayaran ""bayar ditempat"" bisa diaktifkan agar lebih memudahkan konsumen yang ini menggunakan metode pembayaran ""bayar ditempat"" terima kasih.",tolong untuk metode pembayaran bayar ditempat bisa diaktifkan agar lebih memudahkan konsumen yang ini menggunakan metode pembayaran bayar ditempat terima kasih, tolong untuk metode pembayaran bayar ditempat bisa diaktifkan agar lebih memudahkan konsumen yang ini menggunakan metode pembayaran bayar ditempat terima kasih , untuk metode pembayaran bayar ditempat diaktifkan lebih memudahkan konsumen ini menggunakan metode pembayaran bayar ditempat terima kasih ,"['untuk', 'metode', 'pembayaran', 'bayar', 'ditempat', 'diaktifkan', 'lebih', 'memudahkan', 'konsumen', 'ini', 'menggunakan', 'metode', 'pembayaran', 'bayar', 'ditempat', 'terima', 'kasih']",untuk metode bayar bayar tempat aktif lebih mudah konsumen ini guna metode bayar bayar tempat terima kasih
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
netral,banyak yg gk bisa COD,banyak yg gk bisa cod, banyak yang gk bisa cod , yang gk cod ,"['yang', 'gk', 'cod']",yang gk cod
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
netral,woi gimana caranya kan aku bocil jadi bintang 5 lagi,woi gimana caranya kan aku bocil jadi bintang 5 lagi, woi gimana caranya kan aku bocil jadi bintang 5 lagi , woi gimana caranya kan aku bocil jadi bintang 5 ,"['woi', 'gimana', 'caranya', 'kan', 'aku', 'bocil', 'jadi', 'bintang', '5']",woi gimana cara kan aku bocil jadi bintang 5
negatif,"saran ga usah di kaitkan ke tiktok kalau mau buka toko, dah kaya daftar cpns tiktok seller susah bangat daftar doang kocak",saran ga usah di kaitkan ke tiktok kalau mau buka toko dah kaya daftar cpns tiktok seller susah bangat daftar doang kocak, saran tidak usah di kaitkan ke tiktok kalau mau buka toko dah kaya daftar cpns tiktok seller susah bangat daftar doang kocak , saran usah kaitkan tiktok mau buka toko dah kaya daftar cpns tiktok seller susah bangat daftar doang kocak ,"['saran', 'usah', 'kaitkan', 'tiktok', 'mau', 'buka', 'toko', 'dah', 'kaya', 'daftar', 'cpns', 'tiktok', 'seller', 'susah', 'bangat', 'daftar', 'doang', 'kocak']",saran usah kait tiktok mau buka toko dah kaya daftar cpns tiktok seller susah bangat daftar doang kocak
negatif,"Di platform ini ongkir terbilang sangat mahal, meskipun sudah pakai voucher gratis ongkir (nyatanya tidak gratis). Dan sekarang semenjak akuisisi TikTok Shop, Tokopedia Affiliate sudah tidak dihitung lagi ke dalam saldo affiliate, meskipun ada pembelian dengan link tersebut & melakukan koneksi dengan TikTok. Intinya semenjak itu Tokopedia sangat sampah, apalagi setelah PHK massal. Cukup kedua itu saja yang seharusnya diperbaiki (meskipun tidak akan pernah lagi).",di platform ini ongkir terbilang sangat mahal meskipun sudah pakai voucher gratis ongkir nyatanya tidak gratis dan sekarang semenjak akuisisi tiktok shop tokopedia affiliate sudah tidak dihitung lagi ke dalam saldo affiliate meskipun ada pembelian dengan link tersebut melakukan koneksi dengan tiktok intinya semenjak itu tokopedia sangat sampah apalagi setelah phk massal cukup kedua itu saja yang seharusnya diperbaiki meskipun tidak akan pernah lagi, di platform ini ongkir terbilang sangat mahal meskipun sudah pakai voucher gratis ongkir nyatanya tidak gratis dan sekarang semenjak akuisisi tiktok shop tokopedia affiliate sudah tidak dihitung lagi ke dalam saldo affiliate meskipun ada pembelian dengan link tersebut melakukan koneksi dengan tiktok intinya semenjak itu tokopedia sangat sampah apalagi setelah phk massal cukup kedua itu saja yang seharusnya diperbaiki meskipun tidak akan pernah lagi , platform ongkir terbilang mahal meskipun pakai voucher gratis ongkir nyatanya gratis sekarang semenjak akuisisi tiktok shop tokopedia affiliate dihitung ke saldo affiliate meskipun pembelian link tersebut melakukan koneksi tiktok intinya semenjak tokopedia sampah setelah phk massal cukup kedua saja seharusnya diperbaiki meskipun tidak akan pernah ,"['platform', 'ongkir', 'terbilang', 'mahal', 'meskipun', 'pakai', 'voucher', 'gratis', 'ongkir', 'nyatanya', 'gratis', 'sekarang', 'semenjak', 'akuisisi', 'tiktok', 'shop', 'tokopedia', 'affiliate', 'dihitung', 'ke', 'saldo', 'affiliate', 'meskipun', 'pembelian', 'link', 'tersebut', 'melakukan', 'koneksi', 'tiktok', 'intinya', 'semenjak', 'tokopedia', 'sampah', 'setelah', 'phk', 'massal', 'cukup', 'kedua', 'saja', 'seharusnya', 'diperbaiki', 'meskipun', 'tidak', 'akan', 'pernah']",platform ongkir bilang mahal meski pakai voucher gratis ongkir nyata gratis sekarang semenjak akuisisi tiktok shop tokopedia affiliate hitung ke saldo affiliate meski beli link sebut laku koneksi tiktok inti semenjak tokopedia sampah telah phk massal cukup dua saja harus baik meski tidak akan pernah
negatif,"Refund dananya lama banget hadeh, bintang satu attitude nol.",refund dananya lama banget hadeh bintang satu attitude nol, refund dananya lama banget hadeh bintang satu attitude nol , refund dananya lama banget hadeh bintang satu attitude nol ,"['refund', 'dananya', 'lama', 'banget', 'hadeh', 'bintang', 'satu', 'attitude', 'nol']",refund dana lama banget hadeh bintang satu attitude nol
negatif,aplikasi banyak bug dan berat. tidak jelas coba diperbaiki kalau mau naik bintangnya,aplikasi banyak bug dan berat tidak jelas coba diperbaiki kalau mau naik bintangnya, aplikasi banyak bug dan berat tidak jelas coba diperbaiki kalau mau naik bintangnya , aplikasi bug berat jelas coba diperbaiki mau naik bintangnya ,"['aplikasi', 'bug', 'berat', 'jelas', 'coba', 'diperbaiki', 'mau', 'naik', 'bintangnya']",aplikasi bug berat jelas coba baik mau naik bintang
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
netral,min tombol batalkan pesanan di taro mana,min tombol batalkan pesanan di taro mana, min tombol batalkan pesanan di taro mana , min tombol batalkan pesanan taro ,"['min', 'tombol', 'batalkan', 'pesanan', 'taro']",min tombol batal pesan taro
negatif,ribet,ribet, ribet , ribet ,['ribet'],ribet
netral,barang barang kualified dan tepat waktu,barang barang kualified dan tepat waktu, barang barang kualified dan tepat waktu , barang barang kualified tepat waktu ,"['barang', 'barang', 'kualified', 'tepat', 'waktu']",barang barang kualified tepat waktu
negatif,pelayanan buruk banyak penipu d toped,pelayanan buruk banyak penipu d toped, pelayanan buruk banyak penipu d toped , pelayanan buruk penipu d toped ,"['pelayanan', 'buruk', 'penipu', 'd', 'toped']",layan buruk tipu d toped
netral,aku Maucekout ngak bisa terus katanya ada kendala tapi sebelum sebelum bisa,aku maucekout ngak bisa terus katanya ada kendala tapi sebelum sebelum bisa, aku maucekout ngak bisa terus katanya ada kendala tapi sebelum sebelum bisa , aku maucekout ngak terus katanya kendala sebelum bisa ,"['aku', 'maucekout', 'ngak', 'terus', 'katanya', 'kendala', 'sebelum', 'bisa']",aku maucekout ngak terus kata kendala belum bisa
positif,ok,ok, ok , ,[],
